Acurite-Tower-6694,1645490267,67.6,58.6,54,30,0,0
Acurite-6045M-90,1645490598,52.7,41.7,44,24,0,0
Acurite-Tower-2235,1645490598,66.7,55.7,41,26,0,0
Acurite-Tower-6694,1645490598,67.6,58.6,54,30,0,0
Acurite-609TXC-210,1645490929,54.9,50.9,77,32,0,0
Acurite-6045M-90,1645490929,52.5,41.5,45,24,0,0
Acurite-Tower-2235,1645490929,66.7,55.7,41,26,0,0
Acurite-Tower-6694,1645490929,67.6,58.6,54,30,0,0
Acurite-Tower-13772,1645491169,54.0,50.0,79,33,0,0
Acurite-6045M-90,1645491260,52.5,41.5,45,24,0,0
Acurite-Tower-2235,1645491260,66.6,55.6,41,26,0,0
Acurite-Tower-6694,1645491260,67.5,58.5,55,30,0,0
Acurite-Tower-13772,1645491500,53.8,49.8,79,33,0,0
Acurite-6045M-90,1645491592,52.5,41.5,45,24,1,22
Acurite-Tower-2235,1645491592,66.6,55.6,41,26,0,0
Acurite-Tower-6694,1645491592,67.5,58.5,55,30,0,0
Acurite-Tower-13772,1645491832,53.8,49.8,79,33,0,0
Acurite-6045M-90,1645491924,52.7,41.7,45,24,2,20
Acurite-Tower-2235,1645491924,66.6,55.6,42,27,0,0
Acurite-Tower-6694,1645491924,67.5,58.5,55,30,0,0
Acurite-6045M-90,1645492256,52.7,42.7,46,24,2,20
Acurite-Tower-2235,1645492256,66.6,55.6,42,27,0,0
Acurite-Tower-6694,1645492256,67.5,58.5,55,30,0,0
Acurite-6045M-90,1645492588,52.7,42.7,46,24,3,19
Acurite-Tower-2235,1645492588,66.7,55.7,42,27,0,0
Acurite-Tower-6694,1645492588,67.3,58.3,54,30,0,0
Acurite-6045M-90,1645492920,52.7,42.7,46,24,3,19
Acurite-Tower-2235,1645492920,66.7,55.7,42,27,0,0
Acurite-Tower-6694,1645492920,67.3,58.3,54,30,0,0
Acurite-6045M-90,1645493252,52.7,42.7,46,24,3,19
Acurite-Tower-2235,1645493252,66.7,55.7,42,27,0,0
Acurite-Tower-6694,1645493252,67.3,58.3,54,30,0,0
Acurite-6045M-90,1645493584,52.7,42.7,46,24,4,18
Acurite-Tower-2235,1645493584,66.7,55.7,42,27,0,0
Acurite-Tower-6694,1645493584,67.3,58.3,54,30,0,0
Acurite-Tower-13772,1645493824,53.8,49.8,79,33,0,0
Acurite-6045M-90,1645493915,52.7,42.7,46,24,4,18
Acurite-Tower-2235,1645493915,66.7,55.7,42,27,0,0
Acurite-Tower-6694,1645493915,67.3,58.3,54,30,0,0
Acurite-6045M-90,1645494246,52.9,42.9,46,24,4,18
Acurite-Tower-2235,1645494246,66.7,55.7,42,27,0,0
Acurite-Tower-6694,1645494246,67.3,58.3,54,30,0,0
Acurite-6045M-90,1645494577,52.9,42.9,47,24,5,17
Acurite-Tower-2235,1645494577,66.7,55.7,42,27,0,0
Acurite-Tower-6694,1645494577,67.3,58.3,54,30,0,0
Acurite-6045M-90,1645494908,52.7,42.7,47,24,4,18
Acurite-Tower-2235,1645494908,66.7,55.7,42,27,0,0
Acurite-Tower-6694,1645494908,67.3,58.3,53,30,0,0
Acurite-6045M-90,1645495239,52.5,42.5,47,24,6,15
Acurite-Tower-2235,1645495239,67.1,56.1,42,27,0,0
Acurite-Tower-6694,1645495239,67.3,58.3,53,30,0,0
Acurite-6045M-90,1645495570,52.3,42.3,49,25,6,15
Acurite-Tower-2235,1645495570,67.1,56.1,42,27,0,0
Acurite-Tower-6694,1645495570,67.3,58.3,53,30,0,0
Acurite-6045M-90,1645495901,52.1,42.1,49,25,7,12
Acurite-Tower-2235,1645495901,66.9,55.9,42,27,0,0
Acurite-Tower-6694,1645495901,67.3,58.3,53,30,0,0
Acurite-6045M-90,1645496232,52.1,42.1,49,25,8,5
Acurite-Tower-2235,1645496232,66.7,55.7,42,27,0,0
Acurite-Tower-6694,1645496232,67.3,58.3,53,30,0,0
Acurite-6045M-90,1645496564,52.0,42.0,49,25,9,5
Acurite-Tower-2235,1645496564,66.7,55.7,42,27,0,0
Acurite-Tower-6694,1645496564,67.3,58.3,53,30,0,0
Acurite-609TXC-210,1645496896,54.1,51.1,85,34,0,0
Acurite-6045M-90,1645496896,52.0,42.0,50,25,10,2
Acurite-Tower-2235,1645496896,66.7,55.7,42,27,0,0
Acurite-Tower-6694,1645496896,67.3,58.3,53,30,0,0
